Rate,Rate_1,Rate_2,density,recip,se_density,se_recip,maxConv,sim
2.4760733821994507,2.470878258816085,2.2109874696223613,-4.912015079428201,4.9019871770893655,0.1869086709860437,0.24666459664070423,0.09582959500143964,18
2.4673995767898664,2.4801386919905504,2.196966232839205,-4.915440117282048,4.90888839763205,0.16299951073528202,0.22159759196641973,0.06316186087917437,19
2.4377735070612165,2.4568582754715163,2.188033330677577,-4.904024768055361,4.897894895142707,0.17374396042870838,0.24884404020146966,0.07485724098549787,20
2.442470929359961,2.4507968060626797,2.194756388105047,-4.910813565429907,4.899615157183006,0.18238489060136215,0.24127754829096054,0.031800235182754294,21
2.437403464483385,2.458534497922233,2.207385874091132,-4.895743982744236,4.88600410601124,0.17927443691305187,0.24633082930491973,0.022916659527490894,22
2.4310275933420864,2.443293485946112,2.1877975351791497,-4.889677731367388,4.876014337795875,0.18360885276378522,0.23537454695668167,0.10093573843345018,23
2.4577119644250254,2.468761064277791,2.21178657161269,-4.910600161781941,4.908095270011403,0.18564777064789517,0.2366704175764515,0.06246298260216491,24
2.4452035050447143,2.449423410783842,2.190497987772926,-4.897755128529695,4.891321061391593,0.18163281183528718,0.2471848086683378,0.06881810130195695,25
2.429033934214518,2.4580215285266416,2.21472530981974,-4.918186613568476,4.915489167501609,0.182554521561271,0.24868388946162462,0.11199655449509371,26
2.4623099453910133,2.4474051490630835,2.213549698270947,-4.907676058279504,4.898591350000805,0.17275304720629162,0.24483666799460566,0.014775953908177446,27
2.4335768683703245,2.444101418712507,2.1966496441896495,-4.895391964340338,4.87773839904797,0.17545098048005414,0.2437560655480801,0.09327834732890755,28
2.441886981044136,2.4712133509120284,2.205768143473804,-4.906246606462254,4.89490052350302,0.1772141908775912,0.24173190701318717,0.025127899331561575,29
2.448948617156246,2.4510984478463986,2.2037391602941026,-4.904025198493011,4.8924858527218,0.1763740983656584,0.24105415639531225,0.016789412174703422,30
2.414627571890101,2.4487932889784982,2.211376460776523,-4.891248555148436,4.874392364211776,0.17835292004643036,0.23176558231523317,0.10732397891228553,31
2.443411047808375,2.4561833114245166,2.190635538871928,-4.895717548084002,4.881934413413692,0.18087601555613178,0.2318047826283126,0.06755384245413039,32
2.4455628516733117,2.467555415297946,2.2133895675307835,-4.893911227788035,4.877461073529556,0.18926433239091786,0.2468458025249614,0.062679393449575585,33
2.452512743869773,2.444728853037141,2.2189575677309583,-4.896410927463224,4.883031005045817,0.17590277963393972,0.23623507497626603,0.06108659515303029,34
2.4488544875830374,2.478067640760744,2.206289467427086,-4.904464176435213,4.899375527843898,0.1695655793026827,0.23610255027702545,0.060880570103907385,35
2.452013805332274,2.4790129477280343,2.1893370247827932,-4.91254152689539,4.905630640594075,0.17663803480415052,0.2319277603367379,0.07101334720468769,36
2.43772271327511,2.466977280396252,2.228496520132254,-4.922163185312699,4.911593428760887,0.17650999110909107,0.24208776663446438,0.08532253734803825,37
2.4362005104762687,2.4805283492381287,2.2009162149250736,-4.915628451482082,4.9161162557107305,0.1816298929524161,0.23591189220344036,0.0553830035428511,38
2.4444037124001707,2.473629085032777,2.224567615117054,-4.90738778042189,4.906977442729991,0.17561179154987425,0.23917414206970483,0.041767741848671665,39
2.4402415312714365,2.4590771768617232,2.1942987015106383,-4.909382543361328,4.904195964576148,0.18574689229312985,0.25205133712459893,0.07704921788346511,40
2.452292296307198,2.4526650422752407,2.2203434015833685,-4.898388736406351,4.884632715271804,0.17671801039627053,0.22659040982206669,0.06543961262400749,41
2.4323454098353348,2.4339645692495426,2.1861962093624454,-4.890675433287701,4.873786222381909,0.1678381864161094,0.2209137590494573,0.07188852593212967,42
2.4618815409635397,2.458194217573943,2.21997809436492,-4.9078607802997185,4.901260136449015,0.18346271004175002,0.23843480291264305,0.04879957148375651,43
2.430784590227722,2.4730912481312064,2.2064672105900773,-4.89970136080812,4.8855388104532285,0.160634372132397,0.2230321915997815,0.05245833185939079,44
2.4393105709926792,2.4834364763940338,2.222604710218558,-4.915269559849817,4.911668478506698,0.18203982259392976,0.2521613989754442,0.08452917989961906,45
2.4320236421193364,2.4653498246919248,2.2351851396163873,-4.902443277027175,4.892986369257295,0.17852723485344818,0.23481312949237257,0.06997476313098126,46
2.4499277828788206,2.468757454789552,2.205893225473002,-4.907822889514007,4.910965091165041,0.18052303362456762,0.24725757114188923,0.08850191193237335,47
2.4352975153785987,2.4517065051374933,2.2052501409345378,-4.907107733436707,4.898577780579075,0.17742735033864693,0.23538189978946464,0.04397015684892861,48
2.453800226712114,2.4803028129456113,2.2063929347482127,-4.925401849768799,4.917536536482444,0.16690661862912015,0.22672349238986778,0.14291948762960272,49
2.4206361107378074,2.4586421756398504,2.204377767601266,-4.90202151354605,4.895344540360657,0.17570417414937595,0.22989306810682106,0.08310165718162421,50
2.4320760870613327,2.4725930860039598,2.1910474075306423,-4.89225447139426,4.877969785370273,0.17817119042375007,0.247298768260493,0.050527925871788844,51
2.4416897689450345,2.4616420620808785,2.2156537945785644,-4.901883240857128,4.899254762887406,0.17896970554289032,0.23759494597232741,0.06604952872390042,52
2.450240478042273,2.444381159600968,2.2178178158663266,-4.91107398131591,4.903269006327547,0.17307598613034958,0.23489982596206768,0.05194141617376508,53
2.4302307181522638,2.4629923051943234,2.1961903154209326,-4.897238825295323,4.885044882423018,0.17045964254987944,0.23084168307493363,0.07859652616811992,54
2.4300308349660558,2.4717724572343247,2.2002565767711313,-4.892080839868018,4.875792265424381,0.17284977551882805,0.23805986717745387,0.09326255104547937,55
2.433403956425338,2.4634735502778646,2.1861690113067533,-4.895525224391436,4.880443187304549,0.18670803546359738,0.25367985767197654,0.05305484447965134,56
2.42906252959174,2.4688491895549096,2.1808077624908844,-4.9010923652931435,4.895945970072667,0.17303317186811934,0.2319490431583316,0.0660017973070345,57
2.4334189649965383,2.4705742547338465,2.216629490703603,-4.90144737289858,4.889850693355921,0.18173255578278358,0.23356137451229275,0.023640702741139,58
2.451431403153279,2.4639113482990025,2.2035061501315845,-4.9074593764114205,4.902139113887154,0.18465842440009902,0.24104124385458917,0.07293263748345238,59
2.4449517990765486,2.4723138222606136,2.21390308057989,-4.918717507499224,4.916818651594194,0.17956639795420137,0.23483962940133324,0.13265374654191267,60
2.4393386119813005,2.4516565899898417,2.2121230127086036,-4.893188013668092,4.883472609951211,0.17107338331040445,0.2285631742070369,0.06057420104148396,61
2.450108660187167,2.4713952750007078,2.2142446666166467,-4.90842168893543,4.899609299659728,0.17360609805739094,0.24000792352545222,0.07228021312445936,62
2.4375823611226424,2.4496762490003356,2.212209782378031,-4.909078151288528,4.89323979099318,0.18620046322204933,0.24431812101805403,0.11624050424521083,63
2.4464154304747177,2.4872180074113563,2.2052303614157087,-4.899743653333867,4.891465890804149,0.1851933618843622,0.2433679859566091,0.0330585093385337,64
2.446069372031108,2.4523756464934516,2.208707736873835,-4.9098644565535405,4.899708438385857,0.18407839301487297,0.23771351437079483,0.060925266250114324,65
2.4416827312057734,2.440851248201836,2.189326361637558,-4.880197735744332,4.860990038029188,0.18324220759887574,0.2520196093766223,0.1242876842587934,66
2.418318105612606,2.4458038415510743,2.215911060491785,-4.897930099866643,4.888259003273452,0.18132417982633064,0.24702684731684502,0.025568090542814812,67
2.458133072766101,2.4530477691402823,2.220058389125856,-4.928625216802107,4.927939153951266,0.1796104735746783,0.23928169475206018,0.1396874871355547,68
2.4315618950578397,2.4616477409057427,2.2160884489405692,-4.894592940604695,4.882658395961642,0.1849923879134651,0.23926409477907332,0.1404439388394926,69
2.4311085044884306,2.4676593118409147,2.2048650723711916,-4.892600430920776,4.874348178131537,0.1883399045255744,0.2517316604579522,0.08668184214310973,70
2.430843018178297,2.4525570218410166,2.2026703356056534,-4.886512186646911,4.872165554603001,0.18025385308671846,0.23430985205060242,0.04167919377210739,71
2.4301431748831144,2.4729154425702817,2.220074041744316,-4.9167771087264445,4.913854290967527,0.17388548293013276,0.233765682440351,0.06470693883545528,72
2.4255001243163243,2.4594944891013415,2.2079354731577743,-4.912610936212517,4.904197555979359,0.16632291679342925,0.23786520361654107,0.09485069577341923,73
2.439866608134807,2.465456673898381,2.208480693257361,-4.898995391568588,4.888526653070795,0.17651155733113108,0.24037745201637353,0.059137125594317094,74
2.438112328818222,2.4521170982587592,2.1913228789784776,-4.892229884921224,4.8840338065545055,0.18302561492375688,0.24127037937437346,0.07113426714054175,75
2.4135664893533813,2.4597476134910723,2.1822805770445868,-4.898493562894253,4.885634833661571,0.1827964626889846,0.24651104386330433,0.118877490073036,76
2.44032975590858,2.463186263726162,2.2090811735066245,-4.895691838473123,4.882050846177551,0.17563780930182737,0.2286613051632454,0.12120630848133826,77
2.4459854849670926,2.472062308744274,2.1921471470210423,-4.905355179952255,4.897143601233919,0.2016433695506245,0.26338884089379944,0.0678529673764005,78
2.4109684194341914,2.4679902693012683,2.1981092112294185,-4.884443105841514,4.8594236642894355,0.1735542040011715,0.22661968026673163,0.17389327079561084,79
2.441935086964842,2.4581403911535915,2.1965610246870955,-4.893802573801391,4.887617893864907,0.19573913728626527,0.2531428857717302,0.10016023762245116,80
2.4379315048994585,2.4647707603898623,2.2057438475235243,-4.914027608367958,4.91052421577658,0.18653088501027637,0.25374731323097693,0.04242764542511676,81
2.430570715829306,2.457016290064703,2.21092871960168,-4.8930844614148405,4.881700275389005,0.17453764078022171,0.24379362279703592,0.07162073880241522,82
2.4573378590906874,2.4594288704119287,2.2245602322196616,-4.914431741926434,4.90594976808572,0.18670171305319933,0.2539184099860407,0.028113776028847497,83
2.4545210680324523,2.474750871365793,2.1791166101385935,-4.901544074186976,4.888330298513987,0.18093762794598442,0.2446071206223271,0.031057751525023235,84
2.4457213046540094,2.4636412757706716,2.2128189835951333,-4.926946646465362,4.920258960912002,0.16449085092136445,0.22074145963868044,0.1203078346048898,85
2.4543098239963403,2.461069092047526,2.2110845888575845,-4.906464463384604,4.89858473224966,0.1894162701023847,0.24473844137737819,0.040170051873488474,86
2.438679640050202,2.460426936555005,2.209595610733351,-4.90187512247162,4.895999816068638,0.17993503158085455,0.24531400160786143,0.042581671860051115,87
2.4508408035032963,2.4591899301445994,2.1979912710562552,-4.906762565162281,4.900505438582084,0.1914013127179252,0.25179463110404804,0.0428917776331143,88
2.4437828780470756,2.4509247397062834,2.202475391631323,-4.903339466129541,4.885360229679571,0.17680066643769407,0.24328516057947683,0.07138102482291137,89
2.4411634310310317,2.4392790539950804,2.2154631186146085,-4.896703730175888,4.886218656244106,0.1823348074675853,0.23656640899142334,0.017306791345861182,90
2.418037605949443,2.477055948198207,2.2010062681414966,-4.882191808549927,4.86698169752068,0.18508071904836357,0.2520373133285122,0.10406627159798722,91
2.4597453477198195,2.482590043602944,2.2041468431952094,-4.913684880427148,4.909698523467018,0.1803815203613061,0.23648069665366286,0.04176690543062663,92
2.4306255552888607,2.457492041537631,2.2040182429047563,-4.920871302416766,4.921900134866624,0.18992464327414996,0.25492601332175885,0.13568989676799714,93
2.4244711678227335,2.4543839378170413,2.1954735755848636,-4.8928504094755265,4.8831376574806775,0.17197200443875948,0.22834829137599535,0.04143351909362789,94
2.433522771914797,2.4765059252310953,2.1942346803507204,-4.900462185489718,4.89340965739297,0.1946385837000081,0.2510857110984971,0.06136295109714951,95
2.442088377290311,2.470156420397778,2.2105143292762603,-4.903720568816359,4.889403497091731,0.17446553277555676,0.23195430728058206,0.03593842628373328,96
2.4316965719832604,2.4481528271414352,2.2172764911563734,-4.907122545085767,4.900338277936115,0.17745722963202323,0.2328298341592128,0.008629221245852924,97
2.420111137261966,2.4643320702044784,2.201938700186941,-4.885043264257323,4.86191379402753,0.18791920753286784,0.25281671032855974,0.18729638493410844,98
2.451508265351065,2.467499748962017,2.2031253704729123,-4.913185930579377,4.915038196559254,0.19350472417294529,0.2524391263539705,0.09794669998494916,99
2.4065908569607783,2.4514757661700353,2.1771220738840302,-4.874958231498739,4.852948955772899,0.1739021789428168,0.22709145150536522,0.2103768370533366,100
2.4364122473402046,2.448231394342421,2.1955868789069997,-4.888839690383185,4.878326672874777,0.17139043873521015,0.23139440380569606,0.08792433688538505,101
2.4437946314802166,2.462141866494422,2.18789420986482,-4.898598806211342,4.8876583226966765,0.179049162352134,0.24112722009423807,0.0692763558535973,102
2.458627869746902,2.457481238787627,2.189418388859776,-4.9133041630666865,4.90615850812614,0.18064184253183693,0.2514874435129762,0.021341037588980507,103
2.459903159589383,2.4710010640272424,2.2199554541368074,-4.9126945926682914,4.912021276255994,0.17281746795231714,0.23448338800787857,0.10472324834694968,104
2.462835076412305,2.4611430216463357,2.200498850304505,-4.911217359288467,4.90327933989807,0.19287797650579236,0.25928893116031676,0.08567821838645744,105
2.4423815629111085,2.4483475492548283,2.20717965968399,-4.880948556254918,4.865345515235777,0.18403653094639438,0.2476916348295001,0.09631680493453305,106
2.436593461792043,2.43961366207282,2.200530998897213,-4.895029190590108,4.88127322185952,0.19149925094174705,0.2586917965024466,0.07101822644273861,107
2.4165469558743324,2.458094538839098,2.1800870991802785,-4.882030379248826,4.870254817451554,0.18484595758589156,0.2419256123293128,0.09922849915864151,108
2.4498134251228203,2.4569033490434693,2.1916519988740197,-4.902130356177786,4.8895140180242445,0.17210914992997764,0.23487452610808499,0.01325145201926273,109
2.4469558802340075,2.4650482006071903,2.2156595246203787,-4.911939044020241,4.904165313497638,0.18211430430793704,0.24147401354748227,0.1206113322947869,110
2.435325790345699,2.4542154471030324,2.2028588643757385,-4.901495284576812,4.89145322471169,0.16733421473629354,0.22985008638310367,0.022988220993828495,111
2.4430610839972506,2.4401217007952325,2.189489966015301,-4.905286767953742,4.8981062433123235,0.16898954250347864,0.2294595070656878,0.06424446785742005,112
2.4353335505430938,2.463335249292251,2.2116259829930036,-4.9102596771184475,4.913188306164816,0.18968746950140228,0.2600716122573313,0.10452912161802791,113
2.4662231256323897,2.4539601784698872,2.1998932520769676,-4.914039075925877,4.906829014638843,0.1783960646685763,0.23841160809720652,0.11574354455942494,114
2.442471056632179,2.4619149045843622,2.1909755241498243,-4.894843540836287,4.871477836559615,0.17789070954581537,0.24444918557179543,0.11767913556946949,115
2.4394525797961557,2.445279695332652,2.209668794984124,-4.884024646942481,4.869156190095978,0.18088483884856893,0.25065137571728996,0.09678171528784878,116
2.4396565442976574,2.451827752675264,2.1990710989442968,-4.924491038240631,4.923673745500149,0.17093195523018861,0.23306445371931828,0.08522673483252431,117
2.4442404385628804,2.456807605230016,2.1753226820381593,-4.8856746580004495,4.873459759284747,0.18512154136109005,0.24626075267526157,0.06666911351232704,118
2.4563155253085998,2.4735905493433346,2.2015941381330477,-4.907323210303716,4.895915707122163,0.18137625509571542,0.2331563626343834,0.02547383974592476,119
2.442773006475915,2.459848570050952,2.215511234805713,-4.917627825531365,4.9132501863393045,0.17131536213466964,0.23449946783842518,0.10575203731510306,120
2.46111270558393,2.476905055417703,2.2144309305914116,-4.912806207061098,4.902853789556294,0.191809144551935,0.25314760997999547,0.08964653459906118,121
2.444242788841599,2.442680725122059,2.1946895167969527,-4.884735793939074,4.872740504338709,0.16613974554213934,0.21718313279342705,0.0651772434173212,122
2.4395591455131784,2.4793545745238825,2.2132889982399946,-4.9098330768662,4.898790530187874,0.1806770011336314,0.23846908068739273,0.06391486800588557,123
2.4531957904449233,2.457900169145385,2.208159699470964,-4.897644449444795,4.886792934089351,0.1753981727612756,0.22751667426183708,0.012691867860494728,124
2.4207495361007147,2.463162791853362,2.206533779137631,-4.904204878121502,4.89156597747337,0.17287290526426904,0.2387725336520892,0.025792842576892485,125
2.4428546695739337,2.46696698581337,2.2139733155020425,-4.910145341038061,4.905473725891752,0.19627993942456315,0.26928998797114645,0.018871478019133664,126
2.4500451330360407,2.4578132063978138,2.205916833328275,-4.902002861816492,4.8903579196024225,0.1847561376722518,0.2536946782813301,0.00814949604760496,127
2.4497981003322176,2.454830157204911,2.2008660559856126,-4.899752882031955,4.888539047378284,0.1676397129045995,0.22785034590518996,0.02857103011059582,128
2.428864858461788,2.4744591025321734,2.203843925715376,-4.895667174998194,4.885033236616072,0.171085768004088,0.23007066342285742,0.06530931872649645,129
2.440747192111011,2.457530299352396,2.2144075807965122,-4.912299780081265,4.905202827846704,0.18482163305042776,0.2488930327946384,0.11188981709947049,130
2.4385901200051254,2.4575288727722264,2.197603166900475,-4.907838436717808,4.89611357306892,0.18892569099895906,0.26028828738901316,0.043496185050944304,131
2.427460023862137,2.4383985565574884,2.2034912783027147,-4.896106353747335,4.88391836527733,0.17772507951576164,0.2282307415574863,0.03991307282733306,132
2.4362495052199775,2.456108748175405,2.1955865375779897,-4.889694238655907,4.881338585219226,0.17819535168212888,0.23475240647463977,0.10395154305808227,133
2.4434805193251354,2.4706744250052477,2.2038084776896865,-4.911742368922529,4.906517006836561,0.18359604898075363,0.2543689126505911,0.04099932459158214,134
2.451706081312827,2.4694753483160023,2.2281392770113277,-4.909799219817007,4.9027397188413735,0.16741432255738095,0.23339360591478228,0.06915439666472102,135
2.4394151429809896,2.4498618783013035,2.195867763900913,-4.91067000495695,4.904685803892467,0.1821785973253651,0.23980089113647554,0.03453977226777363,136
2.4499793627676194,2.4651835352456652,2.187665804981235,-4.891419393873308,4.880621902912972,0.19113032556477177,0.24777524025757833,0.04454058222148399,137
2.4331487415576154,2.467533308937197,2.209750963903273,-4.908328851027305,4.906633331760115,0.170867879264543,0.2374377869972204,0.09296125224793242,138
2.4378601644352775,2.463310939243941,2.214693997771329,-4.902517378503571,4.889139431827987,0.17155404157224735,0.2295285025966793,0.0627264762138717,139
2.4379084712946506,2.4597321111847408,2.1972426333898865,-4.917489201099977,4.916116615465915,0.1764576753836786,0.234761186200998,0.045854344379995,140
2.4331095060297816,2.4478702060504376,2.2021696714106156,-4.898154656828623,4.8904199488092175,0.18341962591455815,0.2432504112694955,0.09442905706763509,141
2.436937597286511,2.4538128699345965,2.210804509255071,-4.892822115528341,4.883141350465548,0.17729780030940473,0.23225352474524402,0.013597610334669436,142
2.4317017921973814,2.476056356098413,2.2235919479363684,-4.917516103011896,4.908962883966388,0.19549946508346416,0.2655180915274649,0.06599923619553366,143
2.446939948388126,2.48614918817972,2.2080840999274693,-4.90964680460438,4.902221897223141,0.17532432397471687,0.23049185912532347,0.049630297839718604,144
2.429855267633314,2.4434923403497137,2.1784721138442458,-4.89916861376838,4.8888072691133795,0.18458011720396383,0.23959305187877825,0.06649994936814681,145
2.435812625237761,2.4568974954438856,2.1962682361771573,-4.881788862539599,4.863147941952092,0.17425237316703499,0.2381583262833635,0.07671074952188706,146
2.452032729927128,2.471959357278333,2.190523421444706,-4.89665686266107,4.887517628913835,0.18476659449397562,0.2476601326449789,0.05898217498160748,147
2.4498432756515016,2.4584842454028832,2.213355534079296,-4.900393758622683,4.894452379384359,0.18019222243060398,0.22765272164758055,0.02532441817215276,148
2.4298977478463946,2.4499634037503717,2.208507804837984,-4.888180643206343,4.868608561893727,0.17439887989137146,0.24146500531159457,0.14046014549981642,149
2.4429464728894796,2.43996895185986,2.1928053761456052,-4.891228587293173,4.878025448585094,0.200567495967288,0.26058720631960636,0.08954317073724745,150
2.4584261683025455,2.4652810951145923,2.2051406919589005,-4.905971788537875,4.8957006648351085,0.1724455545901126,0.23092097441463827,0.04579821248524918,151
2.4387723312135057,2.466803574953727,2.210295494827003,-4.890251843006595,4.878937678247366,0.2059971361143726,0.26238442971934095,0.060149760850338393,152
2.4288559873611915,2.457074283992626,2.1926399701667836,-4.900127459520761,4.893158941155734,0.17386395115229566,0.2353315495789816,0.02369133790552648,153
2.43785366933983,2.475429461431244,2.2123136880620624,-4.925380404756404,4.9294953838838245,0.19215939711996466,0.25670844017360267,0.1454978648966995,154
2.444927900246764,2.4506020084220412,2.19075146366894,-4.896626656437305,4.8795814841525855,0.18758354864026225,0.24255561194020991,0.15043328271375633,155
2.4492420574318303,2.4507013716795036,2.219842439275431,-4.919706842966543,4.915721492272242,0.18001274476861087,0.25078422863252436,0.08582625166831956,156
2.436821642135982,2.4650461180200995,2.2346987030594025,-4.906733635284818,4.899349602990594,0.18587664739066534,0.2529973387078569,0.032142193879107016,157
2.415957724774162,2.449326718766271,2.2069506529717713,-4.889861692620931,4.877177562430398,0.17229122596624838,0.2374337558372356,0.11068179882413146,158
2.451379062944496,2.486961609777282,2.2101049384753204,-4.911018144089164,4.895407362494305,0.18270102739749983,0.2519049305459947,0.07116335096941953,159
2.4267242458074545,2.4432323443375683,2.21118777069896,-4.900920234738067,4.894862640258595,0.1786630185198575,0.24730958169754028,0.057316445104561346,160
2.4517872065847968,2.4702506016529626,2.2085130921334697,-4.909496378096019,4.903126920695398,0.17530525314499876,0.23898146892095848,0.049202041684362284,161
2.4303138758083818,2.4666680913654395,2.188062107760487,-4.881421808200878,4.863984944828835,0.17688260928895383,0.23046457320650082,0.14167771232117027,162
2.4333037333299643,2.459556084942037,2.1985139268555596,-4.891776751029684,4.880403030874817,0.18395116344179765,0.24529809229916663,0.04146027471956772,163
2.423253941367552,2.4495014408721927,2.202845930282351,-4.90682127286664,4.894013390407974,0.19000900954908698,0.2633734667353747,0.03910789721732804,164
2.455477012400115,2.4562429296442865,2.2037379572345626,-4.90602796722302,4.8988057365395745,0.20484915945228113,0.2698989957703567,0.060142205347111524,165
2.442889643146338,2.4606604374878165,2.2251775333974724,-4.911230616380058,4.9096486516805635,0.17873749688391002,0.23849856413051865,0.07390400866319569,166
2.439872692160702,2.467050164404604,2.1898687148741054,-4.892469864882473,4.878712306283909,0.17983029053207156,0.24610304859888818,0.03923964878495668,167
2.4631942291643343,2.457184626097547,2.210238328487153,-4.907036943967837,4.8924890060476205,0.18400356576999924,0.2530392346198054,0.0997033434686663,168
2.4495278254404385,2.4713473190566844,2.2019726496520833,-4.909985942615526,4.900166538829001,0.18295965216422008,0.25413775902308716,0.07362019811331469,169
2.436175291340895,2.4728836183145626,2.1949950196845687,-4.901639875104795,4.892614415960851,0.1871035864942556,0.2532022237849711,0.06133873820714547,170
2.463699713775592,2.4796254836757012,2.2034476410536263,-4.90022349601311,4.88502733251036,0.18702020105546005,0.246823434509185,0.0789933369241073,171
2.4225924383765354,2.4647479760438222,2.1941561656791664,-4.890253390336687,4.870280668402067,0.175447307015245,0.23705538534853507,0.12633191402851018,172
2.4247199952719543,2.439234469012374,2.1857592334461122,-4.87919089605939,4.864209601444338,0.17176548843695633,0.23278157051209353,0.12205017761333743,173
2.4468640406068993,2.460762073162107,2.209596217649959,-4.907232491595532,4.899270708903293,0.18951553032719753,0.25612931683859835,0.07908549912287131,174
2.444921389119582,2.4532773892598874,2.1978031010102184,-4.900219175896758,4.885041081440447,0.181971579235543,0.24868249095847986,0.11008224475379057,175
2.4544686933783715,2.456799882132053,2.2082270839491063,-4.892281404495504,4.884979436340627,0.17980491655862102,0.23728317781081623,0.05989207082484148,176
2.434031214494503,2.463475769799138,2.1986977761672417,-4.899541920045643,4.887673657959523,0.1979821792905281,0.260369155828606,0.08419723318681752,177
2.432679245254252,2.467359193017113,2.2142513583941503,-4.914240493851015,4.908193234044868,0.17728541684274163,0.24123830992334877,0.032404865083423606,178
2.436594559184926,2.475894735788586,2.212826489744932,-4.904522414335579,4.8870910676206645,0.17496216102359544,0.23669519305523867,0.041204608415063966,179
2.4400140276974214,2.477768209032409,2.221734211971212,-4.915234920984914,4.907884912797919,0.16722697148439644,0.22732200345234393,0.12265581293713174,180
2.428995363997219,2.4585740658508923,2.2045979580247113,-4.900681073012637,4.890405756281258,0.17816498471863088,0.23648337094014785,0.03658914097291938,181
2.4418942189053845,2.464120380982949,2.2095780436904784,-4.907201531129494,4.894463122784946,0.18459623423603627,0.24793545506637088,0.04892533570802772,182
2.4194576282702194,2.4496459127338492,2.179450110183796,-4.89929299866211,4.88935765633804,0.1756866990096191,0.22982109088880173,0.050392771109232265,183
2.43918357994957,2.4507114450950414,2.2025627197156035,-4.902780388493847,4.891524716432775,0.1826689179342185,0.23732614478520422,0.03235357628203153,184
2.450032738032933,2.4515293849861033,2.2214369549076274,-4.9055495330071945,4.9046876036510305,0.1945409968897149,0.2580492835226824,0.07037341299309692,185
2.4615988807911413,2.4610396060294053,2.208052842173569,-4.926810017354825,4.921467455697785,0.16999841619762182,0.2300260541574234,0.14198257791314484,186
2.4322489685130693,2.484351358496758,2.1849514593553616,-4.893359836566125,4.880749172164668,0.18563411432468946,0.24922614344912736,0.05562860984308041,187
2.4290849047779983,2.4746906085254294,2.2021477501854667,-4.9089709482823505,4.902558276929239,0.17359210176608852,0.2301622184628584,0.03536227141249925,188
2.4353442478203338,2.470743370679545,2.1941173012017976,-4.905604138593797,4.8964962615123735,0.1742537151589538,0.24428519429406903,0.04696870882206945,189
2.4586862351146834,2.4594452107188793,2.197758241245574,-4.905177044276544,4.899348093019771,0.1771279903084548,0.22673442531398028,0.10465047911045437,190
2.445333682536174,2.4818703397382587,2.208942300611439,-4.903998950448749,4.898580652247242,0.16841595434955348,0.23048031329112345,0.062123056353312604,191
2.4531749347589065,2.4698999616333333,2.186811463581202,-4.905305719387329,4.899179088549278,0.17976722923806138,0.22956530768451205,0.08471935398949025,192
2.434481767492471,2.448569009267458,2.2006472281964538,-4.893556839741919,4.882227499459614,0.1876989909407593,0.2603155692790987,0.06598893914241176,193
