ip_address,nick_name,start_time,end_time,pic_id,response_no,conf_level,choice_reason,description,weight,response,sample_size,test_param,param_value,p_value,obs_plot_location,pic_name,experiment,difficulty,data_name,trial,type,alt_model,datapick,size,sign,initialEst
,A149ROBL26JWPJ,1508522480.0518298,1508522492.737115,1243,5,Certain,Most simple overall structure,turk22,1,5,NA,jtts,2.5,NA,1,file8c2022bcc4a.svg,turk22,1,jtts_neg_easy_3.csv,0,M-1,basic,FALSE,8.350754902547248,1,3.340301961018899
,A194E79BDFEZIU,1508522440.06016,1508522495.5016756,2211,3,Very Certain,"Other, Most contiguous empty space",turk22,1,3,NA,dens,0.85,NA,3,file23c57602d7f.svg,turk22,2,dens_neg_med_1.csv,0,one,dens,TRUE,-4.167360711871226,1,-4.902777308083796
,AIC05ZT6F4AGF,1508522486.5600312,1508522511.290312,2113,1,Very Certain,Most simple overall structure,turk22,1,1,NA,dens,1.35,NA,5,file23c6fc1c7b3.svg,turk22,2,dens_pos_med_3.csv,0,one,dens,FALSE,-6.618749365913125,-1,-4.902777308083796
,A194E79BDFEZIU,1508522495.604586,1508522525.8384178,3263,6,Certain,Most complicated overall structure,turk22,1,6,NA,samettp,2.5,NA,4,file23c6171c53f.svg,turk22,3,samettp_neg_hard_3.csv,0,M-1,basic,FALSE,3.3226273441339504,1,1.3290509376535802
,A194E79BDFEZIU,1508522525.9129188,1508522584.3258643,2113,5,Certain,"Other, Most evenly spaced",turk22,1,5,NA,dens,1.35,NA,5,file23c6fc1c7b3.svg,turk22,2,dens_pos_med_3.csv,0,one,dens,TRUE,-6.618749365913125,-1,-4.902777308083796
,A22LZ62E0UC4VL,1508522581.6892638,1508522589.2142076,2263,2,Certain,Most simple overall structure,turk22,1,2,NA,samettp,3,NA,3,file23c227fc5.svg,turk22,2,samettp_neg_med_3.csv,0,M-1,basic,FALSE,3.9871528129607405,1,1.3290509376535802
,A22LZ62E0UC4VL,1508522589.2979417,1508522597.3054342,2151,1,Certain,Most simple overall structure,turk22,1,1,NA,simttb,1.75,NA,6,file23c327aefa3.svg,turk22,2,simttb_pos_med_1.csv,0,one,simttb,FALSE,17.65895139575508,1,10.090829369002902
,A22LZ62E0UC4VL,1508522597.394456,1508522605.5008814,1113,4,Neutral,Most simple overall structure,turk22,1,4,NA,dens,1.5,NA,2,file23c52d14844.svg,turk22,1,dens_pos_easy_3.csv,0,one,dens,FALSE,-7.354165962125695,-1,-4.902777308083796
,A22LZ62E0UC4VL,1508522605.5822937,1508522619.029654,3111,6,Uncertain,Most complicated overall structure,turk22,1,6,NA,dens,1.2,NA,6,file23cbc903b6.svg,turk22,3,dens_pos_hard_1.csv,0,one,dens,TRUE,-5.883332769700555,-1,-4.902777308083796
,A3I25WYU4QVB3V,1508522612.314738,1508522627.6034327,2163,"5,2",Neutral,Most complicated overall structure,turk22,0.5,5,NA,samettp,3,NA,1,file23c4bfaa7e8.svg,turk22,2,samettp_pos_med_3.csv,0,one,samettp,FALSE,3.9871528129607405,1,1.3290509376535802
,A3I25WYU4QVB3V,1508522612.314738,1508522627.6034327,2163,"5,2",Neutral,Most complicated overall structure,turk22,0.5,2,NA,samettp,3,NA,1,file23c4bfaa7e8.svg,turk22,2,samettp_pos_med_3.csv,0,one,samettp,FALSE,3.9871528129607405,1,1.3290509376535802
,A3I25WYU4QVB3V,1508522627.7018018,1508522642.1843638,3243,"2,1",Neutral,Most simple overall structure,turk22,0.5,2,NA,jtts,1.5,NA,3,file8c20564dd5c.svg,turk22,3,jtts_neg_hard_3.csv,0,M-1,basic,FALSE,5.0104529415283485,1,3.340301961018899
,A3I25WYU4QVB3V,1508522627.7018018,1508522642.1843638,3243,"2,1",Neutral,Most simple overall structure,turk22,0.5,1,NA,jtts,1.5,NA,3,file8c20564dd5c.svg,turk22,3,jtts_neg_hard_3.csv,0,M-1,basic,FALSE,5.0104529415283485,1,3.340301961018899
,campaign_2165,1508522640.7067451,1508522652.312121,2163,1,Very Certain,Most complicated overall structure,turk22,1,1,NA,samettp,3,NA,1,file23c4bfaa7e8.svg,turk22,2,samettp_pos_med_3.csv,0,one,samettp,TRUE,3.9871528129607405,1,1.3290509376535802
,A3I25WYU4QVB3V,1508522642.271252,1508522663.3140843,3121,"5,1",Very Uncertain,Most complicated overall structure,turk22,0.5,5,NA,recip,1.3,NA,1,file23c5ce5b793.svg,turk22,3,recip_pos_hard_1.csv,0,one,recip,FALSE,6.3610419338147945,1,4.893109179857534
,A3I25WYU4QVB3V,1508522642.271252,1508522663.3140843,3121,"5,1",Very Uncertain,Most complicated overall structure,turk22,0.5,1,NA,recip,1.3,NA,1,file23c5ce5b793.svg,turk22,3,recip_pos_hard_1.csv,0,one,recip,TRUE,6.3610419338147945,1,4.893109179857534
,campaign_2165,1508522652.5281103,1508522679.8553548,3243,1,Very Certain,Most simple overall structure,turk22,1,1,NA,jtts,1.5,NA,3,file8c20564dd5c.svg,turk22,3,jtts_neg_hard_3.csv,0,M-1,basic,FALSE,5.0104529415283485,1,3.340301961018899
,A3I25WYU4QVB3V,1508522663.3994074,1508522681.4486332,3252,"2,1",Neutral,Most simple overall structure,turk22,0.5,2,NA,simttb,-1,NA,6,file23c4fe46037.svg,turk22,3,simttb_neg_hard_2.csv,0,one,simttb,FALSE,-10.090829369002902,-1,10.090829369002902
,A3I25WYU4QVB3V,1508522663.3994074,1508522681.4486332,3252,"2,1",Neutral,Most simple overall structure,turk22,0.5,1,NA,simttb,-1,NA,6,file23c4fe46037.svg,turk22,3,simttb_neg_hard_2.csv,0,one,simttb,FALSE,-10.090829369002902,-1,10.090829369002902
,campaign_2165,1508522679.9497995,1508522687.7861114,3121,1,Very Certain,Most simple overall structure,turk22,1,1,NA,recip,1.3,NA,1,file23c5ce5b793.svg,turk22,3,recip_pos_hard_1.csv,0,one,recip,TRUE,6.3610419338147945,1,4.893109179857534
,campaign_2165,1508522687.8700001,1508522694.963244,3252,3,Very Certain,Most simple overall structure,turk22,1,3,NA,simttb,-1,NA,6,file23c4fe46037.svg,turk22,3,simttb_neg_hard_2.csv,0,one,simttb,FALSE,-10.090829369002902,-1,10.090829369002902
,A22JBMOHQKHTSS,1508522685.404436,1508522697.6790257,2163,5,Certain,Most complicated overall structure,turk22,1,5,NA,samettp,3,NA,1,file23c4bfaa7e8.svg,turk22,2,samettp_pos_med_3.csv,0,one,samettp,FALSE,3.9871528129607405,1,1.3290509376535802
,A3I25WYU4QVB3V,1508522681.5507848,1508522698.4332256,2233,"1,5",Uncertain,Most simple overall structure,turk22,0.5,1,NA,jttp,-2,NA,2,file23c416ee5f5.svg,turk22,2,jttp_neg_med_3.csv,0,one,jttp,FALSE,6.899791388941379,1,-3.4498956944706896
,A3I25WYU4QVB3V,1508522681.5507848,1508522698.4332256,2233,"1,5",Uncertain,Most simple overall structure,turk22,0.5,5,NA,jttp,-2,NA,2,file23c416ee5f5.svg,turk22,2,jttp_neg_med_3.csv,0,one,jttp,FALSE,6.899791388941379,1,-3.4498956944706896
,campaign_2165,1508522695.061139,1508522703.1151218,2233,3,Very Certain,Most simple overall structure,turk22,1,3,NA,jttp,-2,NA,2,file23c416ee5f5.svg,turk22,2,jttp_neg_med_3.csv,0,one,jttp,FALSE,6.899791388941379,1,-3.4498956944706896
,A22JBMOHQKHTSS,1508522697.7807481,1508522706.6755776,3243,3,Certain,Most complicated overall structure,turk22,1,3,NA,jtts,1.5,NA,3,file8c20564dd5c.svg,turk22,3,jtts_neg_hard_3.csv,0,M-1,basic,TRUE,5.0104529415283485,1,3.340301961018899
,A3I25WYU4QVB3V,1508522698.6720793,1508522712.7132282,1241,"2,3",Neutral,Most simple overall structure,turk22,0.5,2,NA,jtts,2.5,NA,5,file8c202b7920fd.svg,turk22,1,jtts_neg_easy_1.csv,0,M-1,basic,FALSE,8.350754902547248,1,3.340301961018899
,A3I25WYU4QVB3V,1508522698.6720793,1508522712.7132282,1241,"2,3",Neutral,Most simple overall structure,turk22,0.5,3,NA,jtts,2.5,NA,5,file8c202b7920fd.svg,turk22,1,jtts_neg_easy_1.csv,0,M-1,basic,FALSE,8.350754902547248,1,3.340301961018899
,campaign_2165,1508522703.2146568,1508522715.3504372,1241,6,Very Certain,Most simple overall structure,turk22,1,6,NA,jtts,2.5,NA,5,file8c202b7920fd.svg,turk22,1,jtts_neg_easy_1.csv,0,M-1,basic,FALSE,8.350754902547248,1,3.340301961018899
,campaign_2165,1508522715.4331398,1508522723.5293696,2121,5,Very Certain,Most simple overall structure,turk22,1,5,NA,recip,1.4,NA,5,file23c30c104ca.svg,turk22,2,recip_pos_med_1.csv,0,one,recip,TRUE,6.850352851800547,1,4.893109179857534
,A3I25WYU4QVB3V,1508522712.8033423,1508522725.9991283,2121,"1,6",Neutral,Most simple overall structure,turk22,0.5,1,NA,recip,1.4,NA,5,file23c30c104ca.svg,turk22,2,recip_pos_med_1.csv,0,one,recip,FALSE,6.850352851800547,1,4.893109179857534
,A3I25WYU4QVB3V,1508522712.8033423,1508522725.9991283,2121,"1,6",Neutral,Most simple overall structure,turk22,0.5,6,NA,recip,1.4,NA,5,file23c30c104ca.svg,turk22,2,recip_pos_med_1.csv,0,one,recip,FALSE,6.850352851800547,1,4.893109179857534
,campaign_2165,1508522723.61051,1508522730.6499095,1132,3,Very Certain,Most simple overall structure,turk22,1,3,NA,jttp,5,NA,6,file8c2048e777c9.svg,turk22,1,jttp_pos_easy_2.csv,0,one,jttp,FALSE,-17.24947847235345,-1,-3.4498956944706896
,A22LZ62E0UC4VL,1508522619.116573,1508522737.7430754,3253,5,Certain,Most simple overall structure,turk22,1,5,NA,simttb,-1,NA,6,file23c7181d926.svg,turk22,3,simttb_neg_hard_3.csv,0,one,simttb,FALSE,-10.090829369002902,-1,10.090829369002902
,campaign_2165,1508522730.7368999,1508522738.4734614,2153,2,Very Certain,Most simple overall structure,turk22,1,2,NA,simttb,1.75,NA,2,file23c297a6b9d.svg,turk22,2,simttb_pos_med_3.csv,0,one,simttb,TRUE,17.65895139575508,1,10.090829369002902
,A3I25WYU4QVB3V,1508522726.0839856,1508522741.3523662,1132,"2,6",Neutral,Most simple overall structure,turk22,0.5,2,NA,jttp,5,NA,6,file8c2048e777c9.svg,turk22,1,jttp_pos_easy_2.csv,0,one,jttp,FALSE,-17.24947847235345,-1,-3.4498956944706896
,A3I25WYU4QVB3V,1508522726.0839856,1508522741.3523662,1132,"2,6",Neutral,Most simple overall structure,turk22,0.5,6,NA,jttp,5,NA,6,file8c2048e777c9.svg,turk22,1,jttp_pos_easy_2.csv,0,one,jttp,TRUE,-17.24947847235345,-1,-3.4498956944706896
,campaign_2165,1508522738.5605571,1508522744.689323,1211,3,Very Certain,Most simple overall structure,turk22,1,3,NA,dens,0.8,NA,3,file23c4027b7b7.svg,turk22,1,dens_neg_easy_1.csv,0,one,dens,TRUE,-3.9222218464670373,1,-4.902777308083796
,A22LZ62E0UC4VL,1508522743.6968606,1508522752.042141,3222,4,Neutral,Most simple overall structure,turk22,1,4,NA,recip,0.01,NA,6,file23c1bc1460d.svg,turk22,3,recip_neg_hard_2.csv,0,one,recip,FALSE,0.04893109179857534,-1,4.893109179857534
,A3I25WYU4QVB3V,1508522741.5661023,1508522759.606767,2153,"6,3",Certain,Most complicated overall structure,turk22,0.5,6,NA,simttb,1.75,NA,2,file23c297a6b9d.svg,turk22,2,simttb_pos_med_3.csv,0,one,simttb,FALSE,17.65895139575508,1,10.090829369002902
,A3I25WYU4QVB3V,1508522741.5661023,1508522759.606767,2153,"6,3",Certain,Most complicated overall structure,turk22,0.5,3,NA,simttb,1.75,NA,2,file23c297a6b9d.svg,turk22,2,simttb_pos_med_3.csv,0,one,simttb,FALSE,17.65895139575508,1,10.090829369002902
,A22LZ62E0UC4VL,1508522752.1235442,1508522760.3942337,2232,6,Neutral,Most simple overall structure,turk22,1,6,NA,jttp,-2,NA,6,file23c32191191.svg,turk22,2,jttp_neg_med_2.csv,0,one,jttp,TRUE,6.899791388941379,1,-3.4498956944706896
,A22JBMOHQKHTSS,1508522706.765335,1508522762.3322086,3121,1,Neutral,Most simple overall structure,turk22,1,1,NA,recip,1.3,NA,1,file23c5ce5b793.svg,turk22,3,recip_pos_hard_1.csv,0,one,recip,TRUE,6.3610419338147945,1,4.893109179857534
,A22LZ62E0UC4VL,1508522760.4806395,1508522768.5922136,2131,1,Neutral,Most simple overall structure,turk22,1,1,NA,jttp,3,NA,2,file8c207227fe19.svg,turk22,2,jttp_pos_med_1.csv,0,one,jttp,FALSE,-10.349687083412068,-1,-3.4498956944706896
,campaign_2165,1508522753.9733028,1508522769.8558257,1262,6,Very Certain,Most simple overall structure,turk22,1,6,NA,samettp,4,NA,5,file23c4b24ecb7.svg,turk22,1,samettp_neg_easy_2.csv,0,M-1,basic,FALSE,5.316203750614321,1,1.3290509376535802
,A22JBMOHQKHTSS,1508522762.4170578,1508522772.5391166,3252,2,Certain,Most complicated overall structure,turk22,1,2,NA,simttb,-1,NA,6,file23c4fe46037.svg,turk22,3,simttb_neg_hard_2.csv,0,one,simttb,FALSE,-10.090829369002902,-1,10.090829369002902
,campaign_2165,1508522769.9357643,1508522776.875086,3112,6,Very Certain,Most simple overall structure,turk22,1,6,NA,dens,1.2,NA,3,file23c3c3ce4e8.svg,turk22,3,dens_pos_hard_2.csv,0,one,dens,FALSE,-5.883332769700555,-1,-4.902777308083796
,A3I25WYU4QVB3V,1508522759.8342538,1508522780.3137321,1211,"2,5",Uncertain,Most simple overall structure,turk22,0.5,2,NA,dens,0.8,NA,3,file23c4027b7b7.svg,turk22,1,dens_neg_easy_1.csv,0,one,dens,FALSE,-3.9222218464670373,1,-4.902777308083796
,A3I25WYU4QVB3V,1508522759.8342538,1508522780.3137321,1211,"2,5",Uncertain,Most simple overall structure,turk22,0.5,5,NA,dens,0.8,NA,3,file23c4027b7b7.svg,turk22,1,dens_neg_easy_1.csv,0,one,dens,FALSE,-3.9222218464670373,1,-4.902777308083796
,A22JBMOHQKHTSS,1508522772.6304822,1508522783.067317,2233,5,Neutral,Most complicated overall structure,turk22,1,5,NA,jttp,-2,NA,2,file23c416ee5f5.svg,turk22,2,jttp_neg_med_3.csv,0,one,jttp,FALSE,6.899791388941379,1,-3.4498956944706896
,A22LZ62E0UC4VL,1508522768.6762705,1508522786.8526516,1123,5,Neutral,Most simple overall structure,turk22,1,5,NA,recip,1.5,NA,5,file23c7fc3cdcb.svg,turk22,1,recip_pos_easy_3.csv,0,one,recip,TRUE,7.339663769786301,1,4.893109179857534
,A22JBMOHQKHTSS,1508522783.1587162,1508522792.9706023,1241,2,Certain,Most simple overall structure,turk22,1,2,NA,jtts,2.5,NA,5,file8c202b7920fd.svg,turk22,1,jtts_neg_easy_1.csv,0,M-1,basic,FALSE,8.350754902547248,1,3.340301961018899
,A22LZ62E0UC4VL,1508522786.939823,1508522798.3639371,1161,3,Neutral,Most simple overall structure,turk22,1,3,NA,samettp,4,NA,1,file23c1bff0503.svg,turk22,1,samettp_pos_easy_1.csv,0,one,samettp,FALSE,5.316203750614321,1,1.3290509376535802
,A22JBMOHQKHTSS,1508522793.2007685,1508522803.8700361,2121,1,Certain,Most complicated overall structure,turk22,1,1,NA,recip,1.4,NA,5,file23c30c104ca.svg,turk22,2,recip_pos_med_1.csv,0,one,recip,FALSE,6.850352851800547,1,4.893109179857534
,A22JBMOHQKHTSS,1508522803.9514754,1508522817.649909,1132,4,Certain,Most complicated overall structure,turk22,1,4,NA,jttp,5,NA,6,file8c2048e777c9.svg,turk22,1,jttp_pos_easy_2.csv,0,one,jttp,FALSE,-17.24947847235345,-1,-3.4498956944706896
,A22JBMOHQKHTSS,1508522817.7286973,1508522826.954496,2153,6,Certain,Most complicated overall structure,turk22,1,6,NA,simttb,1.75,NA,2,file23c297a6b9d.svg,turk22,2,simttb_pos_med_3.csv,0,one,simttb,FALSE,17.65895139575508,1,10.090829369002902
,A22JBMOHQKHTSS,1508522827.0720282,1508522842.116732,1211,3,Neutral,Most complicated overall structure,turk22,1,3,NA,dens,0.8,NA,3,file23c4027b7b7.svg,turk22,1,dens_neg_easy_1.csv,0,one,dens,TRUE,-3.9222218464670373,1,-4.902777308083796
,A22LZ62E0UC4VL,1508522798.5936315,1508522843.531257,1242,1,Neutral,Most simple overall structure,turk22,1,1,NA,jtts,2.5,NA,4,file8c2083ca5df.svg,turk22,1,jtts_neg_easy_2.csv,0,M-1,basic,FALSE,8.350754902547248,1,3.340301961018899
,A3I25WYU4QVB3V,1508522797.3498545,1508522846.6798463,1262,"2,3",Very Uncertain,Most complicated overall structure,turk22,0.5,2,NA,samettp,4,NA,5,file23c4b24ecb7.svg,turk22,1,samettp_neg_easy_2.csv,0,M-1,basic,FALSE,5.316203750614321,1,1.3290509376535802
,A3I25WYU4QVB3V,1508522797.3498545,1508522846.6798463,1262,"2,3",Very Uncertain,Most complicated overall structure,turk22,0.5,3,NA,samettp,4,NA,5,file23c4b24ecb7.svg,turk22,1,samettp_neg_easy_2.csv,0,M-1,basic,FALSE,5.316203750614321,1,1.3290509376535802
,A22LZ62E0UC4VL,1508522843.7409534,1508522849.1511471,3242,4,Neutral,Most simple overall structure,turk22,1,4,NA,jtts,1.5,NA,4,file8c204d4e9b34.svg,turk22,3,jtts_neg_hard_2.csv,0,M-1,basic,TRUE,5.0104529415283485,1,3.340301961018899
,A3I25WYU4QVB3V,1508522846.7653518,1508522859.9669998,3112,"5,2",Neutral,Most simple overall structure,turk22,0.5,5,NA,dens,1.2,NA,3,file23c3c3ce4e8.svg,turk22,3,dens_pos_hard_2.csv,0,one,dens,FALSE,-5.883332769700555,-1,-4.902777308083796
,A3I25WYU4QVB3V,1508522846.7653518,1508522859.9669998,3112,"5,2",Neutral,Most simple overall structure,turk22,0.5,2,NA,dens,1.2,NA,3,file23c3c3ce4e8.svg,turk22,3,dens_pos_hard_2.csv,0,one,dens,FALSE,-5.883332769700555,-1,-4.902777308083796
,A22JBMOHQKHTSS,1508522851.3733594,1508522860.595648,1262,5,Certain,Most complicated overall structure,turk22,1,5,NA,samettp,4,NA,5,file23c4b24ecb7.svg,turk22,1,samettp_neg_easy_2.csv,0,M-1,basic,TRUE,5.316203750614321,1,1.3290509376535802
,A22JBMOHQKHTSS,1508522860.6770844,1508522870.25086,3112,2,Certain,Most complicated overall structure,turk22,1,2,NA,dens,1.2,NA,3,file23c3c3ce4e8.svg,turk22,3,dens_pos_hard_2.csv,0,one,dens,FALSE,-5.883332769700555,-1,-4.902777308083796
,A14PFRHG0A2YY9,1508522970.8962827,1508522987.8077772,3153,3,Certain,Most simple overall structure,turk22,1,3,NA,simttb,1.6,NA,1,file8c2017c30f20.svg,turk22,3,simttb_pos_hard_3.csv,0,one,simttb,FALSE,16.145326990404644,1,10.090829369002902
,A14PFRHG0A2YY9,1508522987.9016225,1508523011.1831253,3241,6,Certain,Most simple overall structure,turk22,1,6,NA,jtts,1.5,NA,3,file8c201e13e6d9.svg,turk22,3,jtts_neg_hard_1.csv,0,M-1,basic,FALSE,5.0104529415283485,1,3.340301961018899
,A14PFRHG0A2YY9,1508523011.2715664,1508523028.3160865,2211,3,Certain,Most simple overall structure,turk22,1,3,NA,dens,0.85,NA,3,file23c57602d7f.svg,turk22,2,dens_neg_med_1.csv,0,one,dens,TRUE,-4.167360711871226,1,-4.902777308083796
,A14PFRHG0A2YY9,1508523028.402912,1508523055.9381824,3213,3,Certain,Most complicated overall structure,turk22,1,3,NA,dens,0.9,NA,4,file23c4374358.svg,turk22,3,dens_neg_hard_3.csv,0,one,dens,FALSE,-4.412499577275416,1,-4.902777308083796
, A1BQCRF5Q76YFY,1508523070.6961699,1508523089.2167215,1221,1,Certain,Most simple overall structure,turk22,1,1,NA,recip,0,NA,4,file23c2b526619.svg,turk22,1,recip_neg_easy_1.csv,0,one,recip,FALSE,0,-1,4.893109179857534
, A1BQCRF5Q76YFY,1508523089.3215697,1508523103.3453612,1153,5,Very Certain,Most simple overall structure,turk22,1,5,NA,simttb,2,NA,6,file23c279d5b40.svg,turk22,1,simttb_pos_easy_3.csv,0,one,simttb,FALSE,20.181658738005805,1,10.090829369002902
,A1A3TGZ7DKJWRW,1508523103.7995718,1508523118.948787,1221,4,Certain,Most simple overall structure,turk22,1,4,NA,recip,0,NA,4,file23c2b526619.svg,turk22,1,recip_neg_easy_1.csv,0,one,recip,TRUE,0,-1,4.893109179857534
,A1A3TGZ7DKJWRW,1508523119.0344834,1508523127.26387,1153,6,Neutral,Most complicated overall structure,turk22,1,6,NA,simttb,2,NA,6,file23c279d5b40.svg,turk22,1,simttb_pos_easy_3.csv,0,one,simttb,TRUE,20.181658738005805,1,10.090829369002902
,A14PFRHG0A2YY9,1508523056.0267212,1508523127.6537473,3143,1,Certain,Most complicated overall structure,turk22,1,1,NA,jtts,1,NA,1,file23cd70eafe.svg,turk22,3,jtts_pos_hard_3.csv,0,one,jtts,TRUE,3.340301961018899,0,3.340301961018899
, A1BQCRF5Q76YFY,1508523120.3357966,1508523139.2886581,3232,1,Certain,Most simple overall structure,turk22,1,1,NA,jttp,-1.5,NA,6,file23c5249e936.svg,turk22,3,jttp_neg_hard_2.csv,0,one,jttp,FALSE,5.174843541706034,1,-3.4498956944706896
,A1A3TGZ7DKJWRW,1508523132.6536942,1508523141.480106,3232,2,Certain,Most complicated overall structure,turk22,1,2,NA,jttp,-1.5,NA,6,file23c5249e936.svg,turk22,3,jttp_neg_hard_2.csv,0,one,jttp,FALSE,5.174843541706034,1,-3.4498956944706896
,A14PFRHG0A2YY9,1508523127.7413478,1508523142.7325094,1122,6,Certain,Most simple overall structure,turk22,1,6,NA,recip,1.5,NA,6,file23c31da6ec3.svg,turk22,1,recip_pos_easy_2.csv,0,one,recip,TRUE,7.339663769786301,1,4.893109179857534
,A1A3TGZ7DKJWRW,1508523141.5619,1508523149.2350905,3241,6,Certain,Most complicated overall structure,turk22,1,6,NA,jtts,1.5,NA,3,file8c201e13e6d9.svg,turk22,3,jtts_neg_hard_1.csv,0,M-1,basic,FALSE,5.0104529415283485,1,3.340301961018899
, A1BQCRF5Q76YFY,1508523139.5223188,1508523153.1142168,3241,2,Very Certain,Most complicated overall structure,turk22,1,2,NA,jtts,1.5,NA,3,file8c201e13e6d9.svg,turk22,3,jtts_neg_hard_1.csv,0,M-1,basic,FALSE,5.0104529415283485,1,3.340301961018899
,A1A3TGZ7DKJWRW,1508523149.3238053,1508523156.2836015,1212,5,Very Certain,Most simple overall structure,turk22,1,5,NA,dens,0.8,NA,5,file23c5af07587.svg,turk22,1,dens_neg_easy_2.csv,0,one,dens,TRUE,-3.9222218464670373,1,-4.902777308083796
,A14PFRHG0A2YY9,1508523142.8399053,1508523162.6795325,2131,4,Certain,Most simple overall structure,turk22,1,4,NA,jttp,3,NA,2,file8c207227fe19.svg,turk22,2,jttp_pos_med_1.csv,0,one,jttp,FALSE,-10.349687083412068,-1,-3.4498956944706896
, A1BQCRF5Q76YFY,1508523153.2040482,1508523164.4788725,1212,2,Very Certain,Most complicated overall structure,turk22,1,2,NA,dens,0.8,NA,5,file23c5af07587.svg,turk22,1,dens_neg_easy_2.csv,0,one,dens,FALSE,-3.9222218464670373,1,-4.902777308083796
,A1A3TGZ7DKJWRW,1508523156.4056551,1508523173.335989,2141,3,Certain,Most simple overall structure,turk22,1,3,NA,jtts,1.5,NA,5,file8c20319c2b02.svg,turk22,2,jtts_pos_med_1.csv,0,one,jtts,FALSE,5.0104529415283485,1,3.340301961018899
, A1BQCRF5Q76YFY,1508523164.5634766,1508523181.0670469,2141,4,Certain,Most simple overall structure,turk22,1,4,NA,jtts,1.5,NA,5,file8c20319c2b02.svg,turk22,2,jtts_pos_med_1.csv,0,one,jtts,FALSE,5.0104529415283485,1,3.340301961018899
,A1A3TGZ7DKJWRW,1508523173.4255023,1508523181.3915765,3162,5,Certain,Most simple overall structure,turk22,1,5,NA,samettp,2.5,NA,3,file23c690967f9.svg,turk22,3,samettp_pos_hard_2.csv,0,one,samettp,FALSE,3.3226273441339504,1,1.3290509376535802
,A1A3TGZ7DKJWRW,1508523181.6244738,1508523187.6799939,2121,5,Very Certain,Most simple overall structure,turk22,1,5,NA,recip,1.4,NA,5,file23c30c104ca.svg,turk22,2,recip_pos_med_1.csv,0,one,recip,TRUE,6.850352851800547,1,4.893109179857534
,A14PFRHG0A2YY9,1508523162.778688,1508523192.9293437,1262,5,Certain,Most complicated overall structure,turk22,1,5,NA,samettp,4,NA,5,file23c4b24ecb7.svg,turk22,1,samettp_neg_easy_2.csv,0,M-1,basic,TRUE,5.316203750614321,1,1.3290509376535802
,A1A3TGZ7DKJWRW,1508523187.75501,1508523195.9286573,2113,5,Certain,Most simple overall structure,turk22,1,5,NA,dens,1.35,NA,5,file23c6fc1c7b3.svg,turk22,2,dens_pos_med_3.csv,0,one,dens,TRUE,-6.618749365913125,-1,-4.902777308083796
, A1BQCRF5Q76YFY,1508523181.1625328,1508523197.6766984,3162,3,Very Certain,Most simple overall structure,turk22,1,3,NA,samettp,2.5,NA,3,file23c690967f9.svg,turk22,3,samettp_pos_hard_2.csv,0,one,samettp,TRUE,3.3226273441339504,1,1.3290509376535802
,A1A3TGZ7DKJWRW,1508523196.0194116,1508523203.0180295,2233,3,Certain,Most simple overall structure,turk22,1,3,NA,jttp,-2,NA,2,file23c416ee5f5.svg,turk22,2,jttp_neg_med_3.csv,0,one,jttp,FALSE,6.899791388941379,1,-3.4498956944706896
, A1BQCRF5Q76YFY,1508523197.7766793,1508523207.6527457,2121,4,Very Certain,Most simple overall structure,turk22,1,4,NA,recip,1.4,NA,5,file23c30c104ca.svg,turk22,2,recip_pos_med_1.csv,0,one,recip,FALSE,6.850352851800547,1,4.893109179857534
,A14PFRHG0A2YY9,1508523193.0240796,1508523217.6773362,2162,6,Certain,Most simple overall structure,turk22,1,6,NA,samettp,3,NA,6,file23c59a8ade8.svg,turk22,2,samettp_pos_med_2.csv,0,one,samettp,TRUE,3.9871528129607405,1,1.3290509376535802
,A1A3TGZ7DKJWRW,1508523203.2739894,1508523218.8633585,3262,3,Certain,Most complicated overall structure,turk22,1,3,NA,samettp,2.5,NA,5,file23c18697602.svg,turk22,3,samettp_neg_hard_2.csv,0,M-1,basic,FALSE,3.3226273441339504,1,1.3290509376535802
, A1BQCRF5Q76YFY,1508523207.7332578,1508523220.6977763,2113,5,Certain,Most simple overall structure,turk22,1,5,NA,dens,1.35,NA,5,file23c6fc1c7b3.svg,turk22,2,dens_pos_med_3.csv,0,one,dens,TRUE,-6.618749365913125,-1,-4.902777308083796
, A1BQCRF5Q76YFY,1508523220.781886,1508523235.4401546,2233,1,Uncertain,Most simple overall structure,turk22,1,1,NA,jttp,-2,NA,2,file23c416ee5f5.svg,turk22,2,jttp_neg_med_3.csv,0,one,jttp,FALSE,6.899791388941379,1,-3.4498956944706896
,A14PFRHG0A2YY9,1508523217.765227,1508523248.7841635,2251,5,Neutral,Most complicated overall structure,turk22,1,5,NA,simttb,-2,NA,6,file23cd68cb08.svg,turk22,2,simttb_neg_med_1.csv,0,one,simttb,FALSE,-20.181658738005805,-1,10.090829369002902
, A1BQCRF5Q76YFY,1508523235.5298107,1508523249.1080494,3262,6,Very Certain,Most complicated overall structure,turk22,1,6,NA,samettp,2.5,NA,5,file23c18697602.svg,turk22,3,samettp_neg_hard_2.csv,0,M-1,basic,FALSE,3.3226273441339504,1,1.3290509376535802
,A14PFRHG0A2YY9,1508523248.8815367,1508523264.2820702,1132,3,Certain,Most simple overall structure,turk22,1,3,NA,jttp,5,NA,6,file8c2048e777c9.svg,turk22,1,jttp_pos_easy_2.csv,0,one,jttp,FALSE,-17.24947847235345,-1,-3.4498956944706896
