"from","to","dep.var.id","wave","sim","model","ord"
"V124","V88",1,1,5,"basic",4
"V125",NA,NA,1,5,"basic",4
"V126",NA,NA,1,5,"basic",4
"V127","V35",1,1,5,"basic",4
"V128","V4",1,1,5,"basic",4
"V129",NA,NA,1,5,"basic",4
"V130",NA,NA,1,5,"basic",4
"V131",NA,NA,1,5,"basic",4
"V132","V56",1,1,5,"basic",4
"V133",NA,NA,1,5,"basic",4
"V134",NA,NA,1,5,"basic",4
"V135","V113",1,1,5,"basic",4
"V136","V90",1,1,5,"basic",4
"V137",NA,NA,1,5,"basic",4
"V138","V110",1,1,5,"basic",4
"V139",NA,NA,1,5,"basic",4
"V140","V134",1,1,5,"basic",4
"V141","V15",1,1,5,"basic",4
"V142","V38",1,1,5,"basic",4
"V143",NA,NA,1,5,"basic",4
"V144",NA,NA,1,5,"basic",4
"V145","V29",1,1,5,"basic",4
"V146",NA,NA,1,5,"basic",4
"V147","V51",1,1,5,"basic",4
"V147","V61",1,1,5,"basic",4
"V148",NA,NA,1,5,"basic",4
"V149","V12",1,1,5,"basic",4
"V150",NA,NA,1,5,"basic",4
"V151",NA,NA,1,5,"basic",4
"V152",NA,NA,1,5,"basic",4
"V153",NA,NA,1,5,"basic",4
"V154","V29",1,1,5,"basic",4
"V154","V53",1,1,5,"basic",4
"V155","V96",1,1,5,"basic",4
